LE ID;Project / Contract;GET-ID;BBS-Markup in %;Site Area;Site-Name;BBS-Department;Charging information;Region;Created By;Modified By;Item Type;Path
0085;WebAS, AUT%MA-0085-ROS%02, Intranet;;;Intranet;various;WebCM;AUT#MA-0085-ROS#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0085;WebAS, AUT%MA-0085-ROS%01, Internet;10064817;;Internet;various;WebCM;AUT#MA-0085-ROS#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1922;WebAS, AUT%LV-1922-BHC%02, Intranet;;;Intranet;various;WebCM;AUT#LV-1922-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1922;WebAS, AUT%LV-1922-BHC%01, Internet;10064815;;Internet;various;WebCM;AUT#LV-1922-BHC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1545;WebAS, AUT%KZ-1545-BCS-TOO-BAYER_KAZ%02, Intranet;;;Intranet;various;WebCM;AUT#KZ-1545-BCS-TOO-BAYER_KAZ#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1545;WebAS, AUT%KZ-1545-BCS-TOO-BAYER_KAZ%01, Internet;10064769;;Internet;various;WebCM;AUT#KZ-1545-BCS-TOO-BAYER_KAZ#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0695;WebAS, AUT%KR-0695-ROS-BAYER-KOREA-LTD%02, Intranet;10064937;;Intranet;various;WebCM;AUT#KR-0695-ROS-BAYER-KOREA-LTD#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0695;WebAS, AUT%KR-0695-ROS-BAYER-KOREA-LTD%01, Internet;10064813;;Internet;various;WebCM;AUT#KR-0695-ROS-BAYER-KOREA-LTD#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1697;WebAS, AUT%JP-1697-BAG%02, Intranet;10064935;;Intranet;various;WebCM;AUT#JP-1697-BAG#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1697;WebAS, AUT%JP-1697-BAG%01, Internet;10064811;;Internet;various;WebCM;AUT#JP-1697-BAG#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0134;WebAS, AUT%JP-0134-BCS%02, Intranet;;;Intranet;various;WebCM;AUT#JP-0134-BCS#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0134;WebAS, AUT%JP-0134-BCS%01, Internet;10064809;;Internet;various;WebCM;AUT#JP-0134-BCS#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0094;WebAS, AUT%JP-0094-BHC-BAYER-YAKUHIN-LTD%02, Intranet;10064935;;Intranet;various;WebCM;AUT#JP-0094-BHC-BAYER-YAKUHIN-LTD#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0094;WebAS, AUT%JP-0094-BHC-BAYER-YAKUHIN-LTD%01, Internet;10064811;;Internet;various;WebCM;AUT#JP-0094-BHC-BAYER-YAKUHIN-LTD#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0185;WebAS, AUT%IT-0185-ROS-BAYER-S-P-A%02, Intranet;10064931;;Intranet;various;WebCM;AUT#IT-0185-ROS-BAYER-S-P-A#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0185;WebAS, AUT%IT-0185-ROS-BAYER-S-P-A%01, Internet;10064805;;Internet;various;WebCM;AUT#IT-0185-ROS-BAYER-S-P-A#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1720;WebAS, AUT%IL-1720-ROS-BAYER-ISRAEL-LTD%02, Intranet;;;Intranet;various;WebCM;AUT#IL-1720-ROS-BAYER-ISRAEL-LTD#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1720;WebAS, AUT%IL-1720-ROS-BAYER-ISRAEL-LTD%01, Internet;10064803;;Internet;various;WebCM;AUT#IL-1720-ROS-BAYER-ISRAEL-LTD#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0184;WebAS, AUT%IE-0184-BHC%02, Intranet;;;Intranet;various;WebCM;AUT#IE-0184-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0184;WebAS, AUT%IE-0184-BHC%01, Internet;10064801;;Internet;various;WebCM;AUT#IE-0184-BHC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0061;WebAS, AUT%ID-0061-ROS-PT-BAYER-INDONESIA%02, Intranet;;;Intranet;various;WebCM;AUT#ID-0061-ROS-PT-BAYER-INDONESIA#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0061;WebAS, AUT%ID-0061-ROS-PT-BAYER-INDONESIA%01, Internet;10064799;;Internet;various;WebCM;AUT#ID-0061-ROS-PT-BAYER-INDONESIA#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0788;WebAS, AUT%HU-0788-ROS-BAYER-HUNGARIA-KFT%02, Intranet;;;Intranet;various;WebCM;AUT#HU-0788-ROS-BAYER-HUNGARIA-KFT#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0788;WebAS, AUT%HU-0788-ROS-BAYER-HUNGARIA-KFT%01, Internet;10064797;;Internet;various;WebCM;AUT#HU-0788-ROS-BAYER-HUNGARIA-KFT#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1395;WebAS, AUT%HR-1395-ROS%02, Intranet;10064929;;Intranet;various;WebCM;AUT#HR-1395-ROS#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1395;WebAS, AUT%HR-1395-ROS%01, Internet;10064795;;Internet;various;WebCM;AUT#HR-1395-ROS#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1038;WebAS, AUT%HK-1038-BHC%02, Intranet;;;Intranet;various;WebCM;AUT#HK-1038-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1038;WebAS, AUT%HK-1038-BHC%01, Internet;10064793;;Internet;various;WebCM;AUT#HK-1038-BHC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0167;WebAS, AUT%GT-0167-BGP%02, Intranet;;;Intranet;various;WebCM;AUT#GT-0167-BGP#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0167;WebAS, AUT%GT-0167-BGP%01, Internet;10064791;;Internet;various;WebCM;AUT#GT-0167-BGP#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0180;WebAS, AUT%GR-0180-BHC%02, Intranet;10064927;;Intranet;various;WebCM;AUT#GR-0180-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0180;WebAS, AUT%GR-0180-BHC%01, Internet;10064789;;Internet;various;WebCM;AUT#GR-0180-BHC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0203;WebAS, AUT%GB-0203-BHC%02, Intranet;10064925;;Intranet;various;WebCM;AUT#GB-0203-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0203;WebAS, AUT%GB-0203-BHC%01, Internet;10064787;;Internet;various;WebCM;AUT#GB-0203-BHC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0190;WebAS, AUT%FR-0190-BHC%02, Intranet;10064923;;Intranet;various;WebCM;AUT#FR-0190-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0190;WebAS, AUT%FR-0190-BHC%01, Internet;10064785;;Internet;various;WebCM;AUT#FR-0190-BHC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
2174;WebAS, AUT%FI-2174-BHC%02, Intranet;10064921;;Intranet;various;WebCM;AUT#FI-2174-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
2174;WebAS, AUT%FI-2174-BHC%01, Internet;10064783;;Internet;various;WebCM;AUT#FI-2174-BHC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0267;WebAS, AUT%ES-0267-BHC%02, Intranet;10064919;;Intranet;various;WebCM;AUT#ES-0267-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0267;WebAS, AUT%ES-0267-BHC%01, Internet;10064781;;Internet;various;WebCM;AUT#ES-0267-BHC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0176;WebAS, AUT%EC-0176-ROS-BAYER-S-A%02, Intranet;;;Intranet;various;WebCM;AUT#EC-0176-ROS-BAYER-S-A#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0176;WebAS, AUT%EC-0176-ROS-BAYER-S-A%01, Internet;10064771;;Internet;various;WebCM;AUT#EC-0176-ROS-BAYER-S-A#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0425;WebAS, AUT%DK-0425-BHC%02, Intranet;;;Intranet;various;WebCM;AUT#DK-0425-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0425;WebAS, AUT%DK-0425-BHC%01, Internet;10064761;;Internet;various;WebCM;AUT#DK-0425-BHC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
2031;WebAS, AUT%DE-2031-BHC-BAYER-WEIMAR%02, Intranet;10065012;;Intranet;various;WebCM;-;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
2031;WebAS, AUT%DE-2031-BHC-BAYER-WEIMAR%01, Internet;10065011;;Internet;various;WebCM;-;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
2030;WebAS, AUT%DE-2030-BHC-JENAPHARM-JENA%02, Intranet;10065008;;Intranet;various;WebCM;-;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
2030;WebAS, AUT%DE-2030-BHC-JENAPHARM-JENA%01, Internet;10065007;;Internet;various;WebCM;-;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, various;;23,5;Intranet;various;WebCM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PS-Procurement;;23,5;Intranet;PS-Procurement;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PS-Home;;23,5;Intranet;PS-Home;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PS-Berlin;;23,5;Intranet;PS-Berlin;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PS-API;;23,5;Intranet;PS-API;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-Xarelto;;23,5;Intranet;PH-Xarelto;WebCM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-Wuppertal;;23,5;Intranet;PH-Wuppertal;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-Ventavis;;23,5;Intranet;PH-Ventavis;WebCM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-Strategic Marketing;;23,5;Intranet;PH-Strategic Marketing;WebCM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-Standortsicherheit;;23,5;Intranet;PH-Standortsicherheit;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-Sivextro;;23,5;Intranet;PH-Sivextro;WebCM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-Nebido;;23,5;Intranet;PH-Nebido;WebCM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-MO;;23,5;Intranet;PH-MO;WebCM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-Medical Affairs;;23,5;Intranet;PH-Medical Affairs;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-iWHC;;23,5;Intranet;PH-iWHC;WebCM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-Home;;23,5;Intranet;PH-Home;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-GED;;23,5;Intranet;PH-GED;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-FM-Berlin;;23,5;Intranet;PH-FM-Berlin;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-D;;23,5;Intranet;PH-D;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-Cipro DPI;;23,5;Intranet;PH-Cipro DPI;WebCM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-Amikacin Inhale;;23,5;Intranet;PH-Amikacin Inhale;WebCM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, PH-Adempas;;23,5;Intranet;PH-Adempas;WebCM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, Pelikan;;23,5;Intranet;Pelikan;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, myNetworld;;23,5;Intranet;myNetworld;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, MC-Home;;23,5;Intranet;MC-Home;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, GRDI - Newsroom;;23,5;Intranet;GRDI - Newsroom;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, GRDI - MediaMonitor;;23,5;Intranet;GRDI - MediaMonitor;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, GRDI - Apps;;23,5;Intranet;GRDI - Apps;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, GRDI - AlertsnRequests;;23,5;Intranet;GRDI - AlertsnRequests;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, CO-EMEA;;23,5;Intranet;CO-EMEA;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-SSI;;23,5;Intranet;BSP-SSI;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-MCB;;23,5;Intranet;BSP-MCB;WebCM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-Legal;;23,5;Intranet;BSP-Legal;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-IMI;;23,5;Intranet;BSP-IMI;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-Ideen;;23,5;Intranet;BSP-Ideen;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-GRA;;23,5;Intranet;BSP-GRA;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-GPV;;23,5;Intranet;BSP-GPV;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-Global-CPD;;23,5;Intranet;BSP-Global-CPD ;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-GBD;;23,5;Intranet;BSP-GBD;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-FCB;;23,5;Intranet;BSP-FCB ;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-EPI;;23,5;Intranet;BSP-EPI;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-EIVS;;23,5;Intranet;BSP-EIVS;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-DI;;23,5;Intranet;BSP-DI;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-Compliance;;23,5;Intranet;BSP-Compliance;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
