LE ID;Project / Contract;GET-ID;BBS-Markup in %;Site Area;Site-Name;BBS-Department;Charging information;Region;Created By;Modified By;Item Type;Path
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-BRB;;23,5;Intranet;BSP-BRB;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-BK;;23,5;Intranet;BSP-BK;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-BG;;23,5;Intranet;BSP-BG ;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-BD;;23,5;Intranet;BSP-BD;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-AW;;23,5;Intranet;BSP-AW;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-AUB;;23,5;Intranet;BSP-AUB;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BSP-ADJ;;23,5;Intranet;BSP-ADJ ;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BHC-Radiology-and-Interventional;;23,5;Intranet;BHC-Radiology-and-Interventional;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BHC-R_I-Purpose;;23,5;Intranet;BHC-R_I-Purpose;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BHC-P2P;;23,5;Intranet;BHC-P2P;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BHC-MX;;23,5;Intranet;BHC-MX;WebCM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BHC-MCM;;23,5;Intranet;BHC-MCM;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BHC-BGM;;23,5;Intranet;BHC-BGM;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BAG-CLM;;23,5;Intranet;BAG-CLM;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, BAG-CA;;23,5;Intranet;BAG-CA;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%02, Intranet, abcs;;23,5;Intranet;abcs;WebA;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;WebAS, AUT%DE-2001-BHC-DS_BPH%01, Internet, various;;23,5;Internet;various;WebCM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2000;WebAS, AUT%DE-2000-BAG-WORKPLACE%02, Intranet;;;Intranet;ACC-Connections;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2000;WebAS, AUT%DE-2000-BAG-WORKPLACE%02, Intranet;;;Intranet;BAG CorpCompliance;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2000;WebAS, AUT%DE-2000-BAG-WORKPLACE%02, Intranet;;;Intranet;BAG-GAC;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2000;WebAS, AUT%DE-2000-BAG-WORKPLACE%02, Intranet;;;Intranet;BayerNet;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2000;WebAS, AUT%DE-2000-BAG-WORKPLACE%02, Intranet;;;Intranet;BIP-Intranet;COM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1829;WebAS, AUT%DE-1829-BAG-BIP%02, Intranet;10064968;;Intranet;various;WebCM;-;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1829;WebAS, AUT%DE-1829-BAG-BIP%01, Internet;10066378;;Internet;various;WebCM;-;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1582;WebAS, AUT%DE-1582-BHC-AH_MON%01, Internet;10076692;23,5;Internet;various;WebCM;EOUE00011622;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1546;WebAS, AUT%DE-1546-BHC-GP-GRENZACH-PRODUKTIONS-GMBH%02, Intranet;10064966;;Intranet;various;WebCM;-;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1546;WebAS, AUT%DE-1546-BHC-GP-GRENZACH-PRODUKTIONS-GMBH%01, Internet;10064965;;Internet;various;WebCM;-;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1252;WebAS, AUT%DE-1252-BTS-DS_BTS%02, Intranet;;;Intranet;various;WebCM;-;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1252;WebAS, AUT%DE-1252-BTS-DS_BTS%01, Internet;10064979;;Internet;various;WebCM;-;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1230;WebAS, AUT%DE-1230-BCS-BAYER-CROPSCIENCE-AG%02, Intranet;10073123;;Intranet;various;WebCM;EOUE00006045;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0932;WebAS, AUT%DE-0932-BHC-BAYER-VITAL-GMBH%01, Internet;10073802;40;Internet;various;WebCM;OLUE00003698;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
0522;WebAS, AUT%DE-0522-CUR-BAYER-GASTRONOMIE-GMBH%01, Internet;;;Internet;various;WebA;-;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0482;WebAS, AUT%DE-0482-BAG-DS_BRE%02, Intranet;10064913;;Intranet;various;WebCM;-;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0482;WebAS, AUT%DE-0482-BAG-DS_BRE%01, Internet;;;Internet;various;WebCM;-;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0347;WebAS, AUT%DE-0347-ROS-BAYER-BITTERFELD-GMBH%02, Intranet;;;Intranet;various;WebCM;-;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0347;WebAS, AUT%DE-0347-ROS-BAYER-BITTERFELD-GMBH%01, Internet;10064910;;Internet;various;WebCM;-;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0032;WebAS, AUT%DE-0032-BHC-DS%02, Intranet;;;Intranet;various;WebCM;;Deutschland;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0032;WebAS, AUT%DE-0032-BHC-DS%01, Internet;;;Internet;various;WebCM;;Deutschland;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
0807;WebAS, AUT%CZ-0807-ROS%02, Intranet;10064901;;Intranet;various;WebCM;AUT#CZ-0807-ROS#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0807;WebAS, AUT%CZ-0807-ROS%01, Internet;10064779;;Internet;various;WebCM;AUT#CZ-0807-ROS#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1321;WebAS, AUT%CO-1321-BHC%02, Intranet;;;Intranet;various;WebCM;AUT#CO-1321-BHC#02;Lateinamerika;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1321;WebAS, AUT%CO-1321-BHC%01, Internet;10064899;;Internet;various;WebCM;AUT#CO-1321-BHC#01;Lateinamerika;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1391;WebAS, AUT%CN-1391-BCS%02, Intranet;10064895;;Intranet;various;WebCM;AUT#CN-1391-BCS#02;Asien / Pazifik;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1391;WebAS, AUT%CN-1391-BCS%01, Internet;;;Internet;various;WebCM;AUT#CN-1391-BCS#01;Asien / Pazifik;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0938;WebAS, AUT%CN-0938-BHC%02, Intranet;;;Intranet;various;WebCM;AUT#CN-0938-BHC#02;Asien / Pazifik;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0938;WebAS, AUT%CN-0938-BHC%01, Internet;10064890;;Internet;various;WebCM;AUT#CN-0938-BHC#01;Asien / Pazifik;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0882;WebAS, AUT%CN-0882-BHC%02, Intranet;10064891;;Intranet;various;WebCM;AUT#CN-0882-BHC#02;Asien / Pazifik;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0882;WebAS, AUT%CN-0882-BHC%01, Internet;10064890;;Internet;various;WebCM;AUT#CN-0882-BHC#01;Asien / Pazifik;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0164;WebAS, AUT%CL-0164-ROS-BAYER-CHILE%02, Intranet;;;Intranet;various;WebCM;AUT#CL-0164-ROS-BAYER-CHILE#02;Lateinamerika;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0164;WebAS, AUT%CL-0164-ROS-BAYER-CHILE%01, Internet;10064887;;Internet;various;WebCM;AUT#CL-0164-ROS-BAYER-CHILE#01;Lateinamerika;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1611;WebAS, AUT%CH-1611-BHC-BCC%01, Internet;10064763;40;Internet;various;WebCM;AUT#CH-1611-BHC-BCC#01;EMEA (ohne DE);Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
0201;WebAS, AUT%CH-0201-BHC%02, Intranet;10064881;;Intranet;various;WebCM;AUT#CH-0201-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0201;WebAS, AUT%CH-0201-BHC%01, Internet;10064777;;Internet;various;WebCM;AUT#CH-0201-BHC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0393;WebAS, AUT%CA-0393-ROS-BAYER-INC%02, Intranet;;;Intranet;various;WebCM;AUT#CA-0393-ROS-BAYER-INC#02;Nordamerika;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0393;WebAS, AUT%CA-0393-ROS-BAYER-INC%01, Internet;10064879;;Internet;various;WebCM;AUT#CA-0393-ROS-BAYER-INC#01;Nordamerika;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1353;WebAS, AUT%BR-1353-BHC%02, Intranet;10064877;;Intranet;various;WebCM;AUT#BR-1353-BHC#02;Lateinamerika;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1353;WebAS, AUT%BR-1353-BHC%01, Internet;10064876;;Internet;various;WebCM;AUT#BR-1353-BHC#01;Lateinamerika;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0887;WebAS, AUT%BG-0887-ROS%02, Intranet;;;Intranet;various;WebCM;AUT#BG-0887-ROS#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0887;WebAS, AUT%BG-0887-ROS%01, Internet;10064775;;Internet;various;WebCM;AUT#BG-0887-ROS#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0063;WebAS, AUT%BE-0063-BMS%02, Intranet;;;Intranet;various;WebCM;AUT#BE-0063-BMS#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0063;WebAS, AUT%BE-0063-BMS%01, Internet -->NL-0188;10064721;;Internet;various;WebCM;AUT#BE-0063-BMS#01, Internet -->NL;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0157;WebAS, AUT%AU-0157-ROS-BAYER-AUSTRALIA-LTD%02, Intranet;;;Intranet;various;WebCM;AUT#AU-0157-ROS-BAYER-AUSTRALIA-LTD#02;#N/A;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0157;WebAS, AUT%AU-0157-ROS-BAYER-AUSTRALIA-LTD%01, Internet;10064870;;Internet;various;WebCM;AUT#AU-0157-ROS-BAYER-AUSTRALIA-LTD#01;#N/A;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0208;WebAS, AUT%AT-0208-BHC%02, Intranet;10064867;;Intranet;various;WebCM;AUT#AT-0208-BHC#02;#N/A;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0208;WebAS, AUT%AT-0208-BHC%01, Internet;10064866;;Internet;various;WebCM;AUT#AT-0208-BHC#01;#N/A;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0156;WebAS, AUT%AR-0156-ROS-BAYER-S-A%02, Intranet;;;Intranet;various;WebCM;AUT#AR-0156-ROS-BAYER-S-A#02;#N/A;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0156;WebAS, AUT%AR-0156-ROS-BAYER-S-A%01, Internet;10064863;;Internet;various;WebCM;AUT#AR-0156-ROS-BAYER-S-A#01;#N/A;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1707;WebAS, AUT%AE-1707-ROS%02, Intranet;10064861;;Intranet;various;WebCM;AUT#AE-1707-ROS#02;#N/A;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1707;WebAS, AUT%AE-1707-ROS%01, Internet;10064860;;Internet;various;WebCM;AUT#AE-1707-ROS#01;#N/A;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1251;- WPO Supplement 2017;10076627;23.5;Internet;;WebCM;EOUE00007740;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1251;- WebCM Optimex adoptable framework;10077647;23,5;;;WebCM;EOUE00008901;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2000;- WebCM Open Innovation Portal;10073722;40;;;WebCM;OLUE00003670;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;- WebCM iWHC Summit Website development;10081407;40;;;WebCM;OLUE00004854;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;- WebCM Amikacin Inhale - Predictive Analytics;10074506;40;;;WebCM;OLUE00003876;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1707;- WebAS TS Master Template Priorin;10081024;40;;;WebCM;OLUE11009625;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1251;- Wave 2 Google Analytics CH;10082422;23,5;;;WebCM;EOUE00028953;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;- Transform EDM 2017;;;Internet;;WebCM;offen;;Stefanie Eickemeyer;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1251;- Social media App framework for external collaboration;10079115;0;;;WebCM;O00SG-000940-A45;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;- Regulatory Intelligence Alerts Migration;10080829;40;;;WebCM;OLUE00004629;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;- Pharma Technology Scouting;10082395;40;;;WebCM;OLUE00005154;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;- Newsroom App iOS 10 update;10078183;23,5;;;WebCM;EOUE00004440;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1251;- MIRA-Webcup;10072445;23,5;;;WebCM;EOUE00007731;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;- Marketing Website aboutbronchiectasis.com;10080075;40;;;WebCM;OLUE11007859;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
;- ITO MS APM-WebA-WPO 2017;10081902;0;;;WebCM;SG900GG00307;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1251;- Google360 iMCM;10081858;23.5;;;WebCM;EOUE00028797;;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1611;- Google Tag Manager Top 5 France;10081842;40;Internet;various;WebCM;OLUE19001917;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1251;- DNM Support;10082463;23,5;;;WebCM;EOUE00028968;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1230;- DMEx Strategy External;;40;;;WebCM;OLUE00003306;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1251;- Digital Hub Run;10082466;23,5;;;WebCM;EOUE00028965;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1230;- Digital Hub Requirements Workshop;10082623;;;;WebCM;OLUE00005205;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1251;- Consent tracking for Teamsite websites;10080564;0;;;WebCM;O00SG-407418-A1;;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1251;- CH Google Top 40 Implementation;10081839;23,5;;;WebCM;EOUE00028794;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1611;- CH Brands Intranet 2017;;40;Intranet;various;WebCM;;EMEA (ohne DE);Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;- CDA 2017;;;Internet;;WebCM;offen;;Stefanie Eickemeyer;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1230;- BCS SEO (2016 Digital Marketing Excellence);;40;;;WebCM;OLUE00003306;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1230;- BCS SC Hypercare (Travel MaS);;0;;;WebCM;EOUE00009900;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1230;- BCS SC Hypercare;;23.5;;;WebCM;EOUE00009900;;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1582;- Animal Health (Travell MaS);;0;;;WebCM;ENUE00005241;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;- AIROS 2017;10082396;40;;;WebCM;OLUE00005163;;Marcel Knoll;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
2001;- 2017 Ventavis Digital Consulting;10081187;40;Internet;Ventavis;WebCM;OLUE00004779;;Stefanie Eickemeyer;Stefanie Eickemeyer;Element;sites/000185/WebAgency/Lists/BBS Contracts
1251;- 2017 Cross SM Digital Hub Enhancement;10082065;23.5;;;WebCM;EOUE00028851;;Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
